node,new_score
anon_S294E,570
anon_S5722E,581
anon_S3639E,557
anon_S4862E,568
anon_S330E,569
anon_S3464E,659
anon_S141E,664
anon_S2797E,667
anon_S5805E,581
anon_S1683E,540
anon_S5414E,602
anon_S3327E,473
anon_S4790E,507
anon_S2884E,568
anon_S5967E,693
anon_S216E,639
anon_S5266E,599
anon_S3289E,560
anon_S5825E,525
anon_S3385E,662
anon_S962E,590
anon_S3526E,589
anon_S348E,579
anon_S3413E,549
anon_S5878E,577
anon_S999E,650
anon_S3207E,653
anon_S6060E,579
anon_S398E,612
anon_S4363E,554
anon_S4567E,549
anon_S3698E,651
anon_S5637E,601
anon_S3266E,661
anon_S3732E,641
anon_S189E,589
anon_S3979E,599
anon_S4156E,525
anon_S4671E,541
anon_S591E,571
anon_S4977E,558
anon_S3467E,649
anon_S2497E,625
anon_S5478E,574
anon_S3232E,624
anon_S5000E,559
anon_S4138E,620
anon_S1798E,627
anon_S5578E,581
anon_S1658E,598
anon_S5166E,622
anon_S2740E,638
anon_S1960E,645
anon_S5792E,570
anon_S1335E,669
anon_S2646E,651
anon_S1200E,533
anon_S1767E,604
anon_S2180E,592
anon_S5231E,649
anon_S1620E,582
anon_S6004E,676
anon_S34E,561
anon_S2724E,574
anon_S397E,620
anon_S3174E,659
anon_S2469E,658
anon_S880E,704
anon_S1451E,596
anon_S5831E,747
anon_S2456E,620
anon_S5919E,605
anon_S5886E,499
anon_S4338E,550
anon_S2351E,618
anon_S160E,597
anon_S4343E,550
anon_S2239E,662
anon_S2687E,544
anon_S3246E,618
anon_S5150E,602
anon_S760E,561
anon_S3765E,664
anon_S264E,585
anon_S3082E,549
anon_S3188E,606
anon_S3017E,637
anon_S4014E,638
anon_S4626E,588
anon_S3074E,638
anon_S3565E,549
anon_S1027E,611
anon_S3955E,601
anon_S3430E,666
anon_S439E,651
anon_S5481E,560
anon_S3122E,659
anon_S4684E,636
anon_S981E,547
anon_S4838E,593
anon_S1871E,631
anon_S4099E,620
anon_S4217E,603
anon_S1904E,662
anon_S4767E,553
anon_S4148E,604
anon_S5090E,532
anon_S3832E,631
anon_S3751E,663
anon_S3063E,549
anon_S3809E,663
anon_S5650E,582
anon_S2590E,593
anon_S5479E,564
anon_S4910E,550
anon_S4282E,617
anon_S3905E,621
anon_S5767E,567
anon_S4885E,554
anon_S4173E,533
anon_S4610E,605
anon_S724E,594
anon_S744E,602
anon_S1396E,606
anon_S5437E,597
anon_S1030E,708
anon_S5149E,560
anon_S1805E,597
anon_S2767E,612
anon_S5374E,561
anon_S5699E,627
anon_S5243E,655
anon_S5542E,551
anon_S95E,588
anon_S1646E,659
anon_S2163E,597
anon_S1547E,617
anon_S2284E,606
anon_S5229E,571
anon_S3037E,623
anon_S1314E,636
anon_S5812E,585
anon_S2471E,623
anon_S2349E,654
anon_S2014E,668
anon_S415E,594
anon_S2837E,549
anon_S13E,561
anon_S2372E,619
anon_S1865E,608
anon_S484E,608
anon_S3600E,577
anon_S3278E,582
anon_S3378E,549
anon_S4319E,617
anon_S2940E,665
anon_S2245E,638
anon_S3110E,636
anon_S4583E,652
anon_S4113E,549
anon_S27E,561
anon_S4747E,511
anon_S614E,588
anon_S3440E,713
anon_S3852E,548
anon_S3192E,551
anon_S1181E,602
anon_S572E,567
anon_S4026E,661
anon_S549E,560
anon_S913E,532
anon_S3575E,527
anon_S2445E,661
anon_S3969E,671
anon_S445E,617
anon_S4516E,572
anon_S1852E,671
anon_S195E,596
anon_S1136E,631
anon_S2138E,661
anon_S5671E,621
anon_S4232E,547
anon_S1732E,613
anon_S1343E,593
anon_S2426E,663
anon_S4931E,579
anon_S1587E,595
anon_S1080E,562
anon_S5986E,580
anon_S5071E,583
anon_S4167E,612
anon_S2368E,631
anon_S44E,560
anon_S6094E,564
anon_S5139E,587
anon_S5954E,584
anon_S3703E,645
anon_S2484E,659
anon_S247E,526
anon_S2229E,648
anon_S2312E,583
anon_S718E,593
anon_S5197E,488
anon_S192E,596
anon_S2917E,578
anon_S5567E,622
anon_S2550E,627
anon_S1242E,446
anon_S1491E,611
anon_S5870E,628
anon_S5353E,558
anon_S340E,669
anon_S6068E,579
anon_S4536E,566
anon_S3050E,549
anon_S6057E,542
anon_S512E,560
anon_S1061E,555
anon_S111E,590
anon_S4409E,618
anon_S3645E,592
anon_S3595E,649
anon_S3167E,660
anon_S813E,614
anon_S429E,606
anon_S857E,691
anon_S2033E,551
anon_S2865E,544
anon_S2410E,634
anon_S3119E,661
anon_S4454E,653
anon_S1994E,670
anon_S3342E,649
anon_S2923E,612
anon_S5702E,560
anon_S5902E,637
anon_S3924E,565
anon_S3099E,661
anon_S5055E,590
anon_S3794E,630
anon_S4679E,519
anon_S4265E,615
anon_S4493E,549
anon_S4065E,549
anon_S4842E,554
anon_S4130E,671
anon_S930E,691
anon_S3554E,549
anon_S5008E,571
anon_S1790E,642
anon_S5470E,551
anon_S1822E,602
anon_S2675E,611
anon_S4188E,569
anon_S1968E,655
anon_S1957E,642
anon_S1522E,588
anon_S1848E,560
anon_S2119E,667
anon_S2150E,605
anon_S1299E,658
anon_S1675E,617
anon_S1262E,390
anon_S5304E,566
anon_S5603E,562
anon_S1459E,552
anon_S5283E,598
anon_S2547E,640
anon_S1715E,589
anon_S1748E,580
anon_S1466E,556
anon_S2853E,623
anon_S5734E,608
anon_S2064E,601
anon_S4874E,555
anon_S168E,557
anon_S326E,643
anon_S135E,679
anon_S2783E,655
anon_S2716E,663
anon_S5158E,569
anon_S2264E,623
anon_S5387E,508
anon_S768E,556
anon_S319E,587
anon_S5406E,575
anon_S5205E,568
anon_S4782E,555
anon_S2892E,662
anon_S2903E,575
anon_S5258E,577
anon_S2807E,544
anon_S664E,623
anon_S954E,615
anon_S989E,655
anon_S3503E,665
anon_S3492E,658
anon_S464E,603
anon_S6072E,626
anon_S3983E,670
anon_S3671E,627
anon_S2980E,570
anon_S1897E,651
anon_S4466E,549
anon_S3801E,544
anon_S5718E,582
anon_S4736E,511
anon_S5658E,605
anon_S4618E,656
anon_S4918E,550
anon_S3250E,624
anon_S4075E,652
anon_S3402E,545
anon_S4140E,645
anon_S4963E,511
anon_S5E,560
anon_S1697E,663
anon_S4858E,572
anon_S5032E,606
anon_S3890E,541
anon_S1038E,659
anon_S2736E,642
anon_S2386E,611
anon_S5451E,534
anon_S1972E,617
anon_S2654E,664
anon_S1538E,666
anon_S5691E,523
anon_S5221E,550
anon_S2609E,628
anon_S1773E,539
anon_S1612E,608
anon_S1281E,550
anon_S2101E,526
anon_S586E,571
anon_S3102E,613
anon_S892E,630
anon_S6087E,626
anon_S4326E,549
anon_S2085E,656
anon_S2341E,576
anon_S152E,572
anon_S3655E,644
anon_S2693E,553
anon_S2948E,652
anon_S3270E,544
anon_S5947E,544
anon_S5393E,471
anon_S3608E,666
anon_S301E,567
anon_S3775E,492
anon_S2327E,602
anon_S2380E,661
anon_S4634E,567
anon_S3961E,650
anon_S3422E,612
anon_S3134E,611
anon_S6011E,552
anon_S685E,689
anon_S826E,578
anon_S4570E,549
anon_S2652E,654
anon_S1925E,585
anon_S4728E,510
anon_S4370E,625
anon_S5595E,604
anon_S4713E,568
anon_S5679E,701
anon_S1987E,640
anon_S5082E,622
anon_S3725E,665
anon_S3206E,674
anon_S2582E,622
anon_S5079E,698
anon_S5744E,595
anon_S4294E,612
anon_S1088E,592
anon_S4895E,567
anon_S1416E,616
anon_S2854E,664
anon_S2576E,631
anon_S4804E,552
anon_S5423E,568
anon_S1839E,580
anon_S2753E,638
anon_S5689E,566
anon_S2221E,658
anon_S5554E,577
anon_S727E,578
anon_S5146E,531
anon_S2296E,558
anon_S4980E,568
anon_S5469E,586
anon_S2666E,544
anon_S839E,616
anon_S1864E,614
anon_S2488E,638
anon_S1213E,533
anon_S3023E,544
anon_S2536E,666
anon_S1377E,542
anon_S1564E,643
anon_S235E,727
anon_S5987E,571
anon_S5785E,561
anon_S1420E,582
anon_S119E,536
anon_S2852E,663
anon_S4401E,604
anon_S2558E,623
anon_S3118E,612
anon_S2798E,543
anon_S2360E,602
anon_S496E,564
anon_S3632E,610
anon_S4354E,551
anon_S2095E,659
anon_S773E,621
anon_S360E,343
anon_S5044E,550
anon_S2972E,596
anon_S2255E,611
anon_S5891E,635
anon_S3091E,644
anon_S3877E,591
anon_S4606E,511
anon_S3251E,618
anon_S4773E,579
anon_S2889E,578
anon_S3749E,445
anon_S560E,561
anon_S938E,576
anon_S3942E,662
anon_S1006E,546
anon_S838E,562
anon_S695E,681
anon_S907E,558
anon_S898E,676
anon_S803E,591
anon_S992E,553
anon_S4500E,660
anon_S4020E,602
anon_S4180E,547
anon_S1840E,603
anon_S5496E,534
anon_S1100E,344
anon_S2126E,631
anon_S4259E,547
anon_S285E,593
anon_S3038E,618
anon_S4086E,661
anon_S4992E,561
anon_S4707E,615
anon_S2746E,665
anon_S4102E,611
anon_S4921E,550
anon_S1593E,661
anon_S5061E,663
anon_S3843E,619
anon_S56E,582
anon_S1389E,382
anon_S1506E,627
anon_S5922E,476
anon_S184E,615
anon_S2202E,588
anon_S5573E,544
anon_S1230E,604
anon_S2170E,655
anon_S5859E,554
anon_S5336E,551
anon_S1481E,582
anon_S2770E,624
anon_S2528E,561
anon_S4995E,579
anon_S4009E,596
anon_S4524E,588
anon_S3395E,572
anon_S209E,534
anon_S2828E,636
anon_S101E,603
anon_S3682E,640
anon_S595E,612
anon_S4419E,550
anon_S5003E,559
anon_S863E,550
anon_S2513E,639
anon_S2988E,628
anon_S3079E,653
anon_S3223E,638
anon_S2020E,638
anon_S4260E,619
anon_S2303E,560
anon_S4397E,549
anon_S2466E,613
anon_S2056E,638
anon_S2875E,671
anon_S3679E,665
anon_S4037E,601
anon_S3704E,603
anon_S3354E,583
anon_S5710E,594
anon_S3249E,661
anon_S5914E,511
anon_S3089E,544
anon_S3932E,579
anon_S3453E,615
anon_S5045E,609
anon_S3863E,636
anon_S3974E,643
anon_S4645E,566
anon_S4275E,669
anon_S4750E,622
anon_S3958E,603
anon_S4590E,462
anon_S656E,592
anon_S3898E,549
anon_S4122E,657
anon_S922E,739
anon_S1056E,671
anon_S503E,560
anon_S3537E,589
anon_S3185E,659
anon_S5816E,559
anon_S817E,487
anon_S2601E,638
anon_S5524E,497
anon_S4447E,549
anon_S5586E,606
anon_S5662E,603
anon_S2109E,738
anon_S1289E,620
anon_S1665E,647
anon_S1254E,747
anon_S2154E,669
anon_S5316E,523
anon_S1449E,562
anon_S2573E,602
anon_S1721E,608
anon_S4225E,724
anon_S2406E,653
anon_S2076E,566
anon_S125E,656
anon_S68E,590
anon_S1097E,630
anon_S5938E,490
anon_S3152E,665
anon_S2700E,652
anon_S5465E,512
anon_S2272E,652
anon_S5115E,626
anon_S5438E,777
anon_S5271E,566
anon_S3296E,590
anon_S2635E,586
anon_S2218E,608
anon_S734E,568
anon_S676E,586
anon_S523E,561
anon_S975E,546
anon_S3517E,613
anon_S1717E,583
anon_S472E,572
anon_S4692E,554
anon_S4578E,623
anon_S3661E,588
anon_S2024E,544
anon_S4024E,560
anon_S6019E,537
anon_S2507E,568
anon_S1489E,588
anon_S3061E,668
anon_S418E,604
anon_S1883E,610
anon_S4443E,612
anon_S3582E,586
anon_S4720E,623
anon_S5646E,540
anon_S4906E,555
anon_S3470E,593
anon_S5253E,563
anon_S3828E,627
anon_S4655E,586
anon_S5773E,565
anon_S4249E,543
anon_S4833E,546
anon_S1388E,573
anon_S5104E,513
anon_S5017E,570
anon_S941E,617
anon_S624E,656
anon_S3886E,549
anon_S2520E,645
anon_S1831E,667
anon_S5441E,631
anon_S4484E,578
anon_S1553E,568
anon_S2197E,647
anon_S3994E,666
anon_S4988E,554
anon_S919E,776
anon_S5681E,606
anon_S2619E,549
anon_S5215E,538
anon_S5610E,554
anon_S201E,589
anon_S1482E,586
anon_S1919E,667
anon_S5328E,543
anon_S293E,598
anon_S1739E,744
anon_S1348E,598
anon_S1428E,636
anon_S5993E,574
anon_S1637E,526
anon_S2790E,668
anon_S49E,560
anon_S1702E,592
anon_S5290E,550
anon_S1588E,654
anon_S2048E,616
anon_S5899E,699
anon_S368E,578
anon_S177E,596
anon_S5832E,570
anon_S2881E,578
anon_S248E,632
anon_S5964E,532
anon_S648E,520
anon_S568E,561
anon_S3324E,663
anon_S4795E,567
anon_S3414E,645
anon_S4508E,637
anon_S1173E,671
anon_S6065E,600
anon_S6112E,543
anon_S3386E,646
anon_S4562E,532
anon_S6009E,586
anon_S1108E,589
anon_S1935E,658
anon_S2352E,686
anon_S4366E,625
anon_S4204E,662
anon_S5669E,575
anon_S3812E,646
anon_S3238E,620
anon_S5634E,546
anon_S4974E,552
anon_S5756E,568
anon_S3929E,552
anon_S1404E,684
anon_S4153E,563
anon_S4674E,564
anon_S3720E,612
anon_S4816E,586
anon_S4929E,510
anon_S1829E,554
anon_S82E,573
anon_S2492E,627
anon_S753E,592
anon_S2183E,649
anon_S5367E,528
anon_S1760E,595
anon_S2678E,650
anon_S1812E,646
anon_S2778E,549
anon_S394E,643
anon_S5309E,609
anon_S1303E,719
anon_S2178E,543
anon_S1576E,624
anon_S1238E,544
anon_S1965E,614
anon_S2643E,620
anon_S5795E,550
anon_S2455E,549
anon_S2007E,637
anon_S1456E,564
anon_S2820E,543
anon_S109E,572
anon_S4411E,606
anon_S3046E,651
anon_S4346E,549
anon_S2069E,597
anon_S163E,595
anon_S4525E,588
anon_S3912E,662
anon_S885E,589
anon_S5857E,578
anon_S316E,607
anon_S2234E,623
anon_S2269E,568
anon_S5881E,538
anon_S3617E,594
anon_S607E,563
anon_S3762E,544
anon_S3241E,560
anon_S2684E,636
anon_S2899E,599
anon_S4623E,493
anon_S552E,481
anon_S3566E,549
anon_S469E,601
anon_S984E,593
anon_S3508E,581
anon_S1065E,335
anon_S1872E,663
anon_S1129E,573
anon_S5484E,574
anon_S1909E,695
anon_S3988E,595
anon_S594E,642
anon_S5655E,526
anon_S1729E,590
anon_S4094E,612
anon_S1752E,660
anon_S1363E,593
anon_S4882E,569
anon_S4170E,570
anon_S2595E,654
anon_S4915E,550
anon_S1235E,614
anon_S1436E,667
anon_S3837E,662
anon_S60E,579
anon_S5430E,719
anon_S1869E,616
anon_S1510E,515
anon_S5930E,620
anon_S1399E,414
anon_S98E,578
anon_S1645E,643
anon_S2708E,543
anon_S1222E,663
anon_S5849E,576
anon_S2166E,654
anon_S5279E,563
anon_S5184E,544
anon_S2762E,636
anon_S222E,523
anon_S6044E,545
anon_S1317E,538
anon_S3034E,544
anon_S3484E,666
anon_S2281E,642
anon_S3220E,588
anon_S16E,560
anon_S3069E,687
anon_S1912E,652
anon_S2474E,627
anon_S2841E,601
anon_S3156E,627
anon_S4470E,666
anon_S3673E,594
anon_S2943E,605
anon_S481E,653
anon_S3603E,661
anon_S3447E,636
anon_S4241E,603
anon_S4742E,507
anon_S5358E,564
anon_S3478E,667
anon_S4586E,667
anon_S4114E,548
anon_S3787E,637
anon_S3578E,642
anon_S5024E,540
anon_S1044E,560
anon_S4513E,516
anon_S872E,566
anon_S577E,586
anon_S949E,693
anon_S3195E,631
anon_S1182E,615
anon_S3543E,630
anon_S1019E,632
anon_S2611E,674
anon_S5536E,586
anon_S1131E,601
anon_S1944E,595
anon_S1787E,613
anon_S5598E,526
anon_S1604E,578
anon_S5618E,604
anon_S1275E,389
anon_S4193E,570
anon_S5320E,490
anon_S2146E,617
anon_S1475E,644
anon_S5727E,567
anon_S1340E,560
anon_S4017E,601
anon_S2040E,660
anon_S4898E,473
anon_S144E,668
anon_S6093E,572
anon_S5072E,563
anon_S4958E,650
anon_S5298E,568
anon_S1580E,609
anon_S1083E,573
anon_S4867E,555
anon_S335E,639
anon_S2317E,663
anon_S2914E,666
anon_S5261E,592
anon_S5564E,562
anon_S5953E,551
anon_S240E,595
anon_S640E,611
anon_S343E,596
anon_S5356E,509
anon_S2099E,578
anon_S517E,561
anon_S965E,529
anon_S238E,609
anon_S3523E,589
anon_S5988E,577
anon_S5828E,482
anon_S2997E,623
anon_S2036E,667
anon_S3055E,657
anon_S2862E,662
anon_S4457E,601
anon_S2859E,636
anon_S112E,567
anon_S3590E,491
anon_S1993E,588
anon_S3230E,549
anon_S2038E,584
anon_S3316E,734
anon_S3462E,615
anon_S2857E,641
anon_S5707E,591
anon_S4847E,548
anon_S3534E,589
anon_S935E,597
anon_S3921E,571
anon_S5475E,622
anon_S1076E,611
anon_S1821E,629
anon_S4496E,649
anon_S1768E,670
anon_S5236E,634
anon_S1793E,593
anon_S5508E,512
anon_S1330E,589
anon_S5301E,566
anon_S5606E,541
anon_S6001E,571
anon_S1465E,609
anon_S2116E,659
anon_S3692E,609
anon_S59E,593
anon_S2061E,579
anon_S2542E,561
anon_S1710E,543
anon_S5889E,595
anon_S5384E,410
anon_S2261E,630
anon_S3624E,588
anon_S325E,575
anon_S2891E,560
anon_S261E,595
anon_S5976E,594
anon_S5157E,679
anon_S2713E,546
anon_S3336E,473
anon_S4785E,577
anon_S5200E,544
anon_S3018E,549
anon_S3500E,554
anon_S6075E,626
anon_S661E,592
anon_S6100E,516
anon_S5856E,583
anon_S3398E,545
anon_S959E,674
anon_S2983E,638
anon_S2600E,625
anon_S3002E,612
anon_S3497E,614
anon_S1116E,608
anon_S1901E,669
anon_S1894E,639
anon_S3672E,663
anon_S3211E,549
anon_S4212E,671
anon_S4733E,534
anon_S3804E,662
anon_S5626E,542
anon_S4966E,643
anon_S5095E,561
anon_S4278E,549
anon_S5842E,594
anon_S5760E,584
anon_S3754E,637
anon_S5037E,591
anon_S1391E,392
anon_S1518E,622
anon_S4178E,579
anon_S4287E,617
anon_S3902E,621
anon_S90E,612
anon_S1140E,620
anon_S4946E,543
anon_S4820E,587
anon_S5373E,512
anon_S5692E,608
anon_S1776E,646
anon_S5529E,499
anon_S2384E,573
anon_S386E,581
anon_S5319E,653
anon_S1975E,646
anon_S1540E,588
anon_S2657E,616
anon_S2289E,612
anon_S2013E,666
anon_S4950E,541
anon_S1444E,605
anon_S1617E,539
anon_S2344E,657
anon_S2079E,654
anon_S157E,596
anon_S585E,626
anon_S280E,568
anon_S3107E,559
anon_S895E,654
anon_S5817E,539
anon_S304E,628
anon_S2086E,663
anon_S4006E,632
anon_S2242E,671
anon_S2696E,654
anon_S5246E,555
anon_S3275E,601
anon_S5223E,654
anon_S4637E,416
anon_S544E,617
anon_S914E,359
anon_S3570E,549
anon_S679E,564
anon_S3962E,589
anon_S3308E,595
anon_S3770E,549
anon_S479E,570
anon_S4699E,563
anon_S686E,590
anon_S3006E,549
anon_S4023E,558
anon_S1139E,633
anon_S4426E,623
anon_S442E,670
anon_S1164E,327
anon_S5590E,588
anon_S1857E,619
anon_S4710E,569
anon_S1922E,692
anon_S795E,526
anon_S4162E,522
anon_S2585E,549
anon_S1413E,661
anon_S3823E,659
anon_S5676E,585
anon_S3269E,584
anon_S4936E,510
anon_S5741E,562
anon_S2222E,657
anon_S722E,622
anon_S2481E,642
anon_S4801E,617
anon_S1863E,579
anon_S1496E,660
anon_S5875E,571
anon_S5269E,597
anon_S2754E,530
anon_S5192E,558
anon_S197E,600
anon_S1561E,612
anon_S6052E,543
anon_S5980E,478
anon_S3026E,638
anon_S2291E,590
anon_S1249E,569
anon_S422E,662
anon_S28E,560
anon_S2533E,621
anon_S1372E,611
anon_S2417E,635
anon_S3312E,667
anon_S5803E,582
anon_S3695E,685
anon_S4406E,551
anon_S3160E,627
anon_S5907E,617
anon_S4304E,543
anon_S3637E,655
anon_S4135E,600
anon_S3092E,543
anon_S5052E,560
anon_S3874E,566
anon_S4507E,631
anon_S800E,568
anon_S1009E,451
anon_S5500E,616
anon_S1105E,586
anon_S1952E,581
anon_S1743E,583
anon_S1672E,576
anon_S1354E,590
anon_S1938E,643
anon_S1843E,655
anon_S4083E,655
anon_S4997E,665
anon_S4209E,560
anon_S410E,630
anon_S5733E,623
anon_S1596E,657
anon_S132E,573
anon_S51E,561
anon_S5064E,546
anon_S5270E,577
anon_S4254E,632
anon_S1718E,601
anon_S4873E,571
anon_S4101E,618
anon_S269E,593
anon_S5576E,534
anon_S2334E,638
anon_S5401E,582
anon_S1503E,569
anon_S2499E,623
anon_S758E,603
anon_S5865E,628
anon_S5368E,578
anon_S3844E,660
anon_S705E,337
anon_S5168E,541
anon_S2626E,660
anon_S5208E,563
anon_S951E,662
anon_S4689E,627
anon_S6108E,543
anon_S2808E,636
anon_S5335E,567
anon_S3390E,657
anon_S2510E,549
anon_S2008E,513
anon_S3076E,627
anon_S534E,561
anon_S4527E,484
anon_S864E,651
anon_S2870E,668
anon_S4394E,661
anon_S3141E,670
anon_S2399E,665
anon_S2377E,564
anon_S104E,554
anon_S596E,691
anon_S2055E,603
anon_S4336E,550
anon_S3219E,620
anon_S3226E,645
anon_S4646E,535
anon_S5768E,580
anon_S4270E,635
anon_S2954E,578
anon_S5713E,595
anon_S655E,597
anon_S4070E,618
anon_S4853E,552
anon_S4628E,592
anon_S925E,619
anon_S5048E,619
anon_S106E,595
anon_S1068E,576
anon_S4828E,574
anon_S2E,561
anon_S1690E,576
anon_S3532E,589
anon_S5521E,604
anon_S5456E,579
anon_S1808E,627
anon_S5311E,596
anon_S2159E,608
anon_S5753E,601
anon_S1548E,583
anon_S2104E,608
anon_S128E,569
anon_S2071E,643
anon_S1094E,726
anon_S2574E,612
anon_S1722E,699
anon_S288E,593
anon_S2271E,657
anon_S3652E,583
anon_S6080E,579
anon_S5940E,534
anon_S271E,593
anon_S2707E,592
anon_S5460E,678
anon_S3300E,565
anon_S5276E,568
anon_S4691E,541
anon_S471E,599
anon_S3512E,616
anon_S6049E,550
anon_S3425E,615
anon_S3990E,560
anon_S2816E,653
anon_S3133E,585
anon_S6014E,547
anon_S4813E,572
anon_S1486E,582
anon_S1886E,590
anon_S4375E,607
anon_S4727E,782
anon_S2773E,559
anon_S3201E,631
anon_S3719E,579
anon_S5645E,627
anon_S4440E,611
anon_S5085E,541
anon_S3722E,651
anon_S3376E,544
anon_S4718E,611
anon_S4658E,550
anon_S1980E,576
anon_S3885E,612
anon_S4663E,562
anon_S4905E,562
anon_S5749E,589
anon_S4293E,615
anon_S3910E,574
anon_S3475E,666
anon_S2489E,604
anon_S4809E,550
anon_S5553E,566
anon_S5143E,546
anon_S5014E,584
anon_S5684E,563
anon_S5539E,583
anon_S1914E,644
anon_S1214E,664
anon_S2194E,594
anon_S2299E,587
anon_S4987E,551
anon_S20E,561
anon_S5782E,565
anon_S2136E,644
anon_S5295E,532
anon_S3648E,589
anon_S3670E,558
anon_S2446E,653
anon_S1427E,619
anon_S2356E,590
anon_S5103E,551
anon_S2090E,651
anon_S499E,560
anon_S174E,597
anon_S4351E,522
anon_S2428E,543
anon_S3256E,584
anon_S5961E,538
anon_S2977E,634
anon_S5173E,549
anon_S5896E,517
anon_S774E,572
anon_S367E,700
anon_S3321E,609
anon_S4603E,548
anon_S902E,638
anon_S3177E,638
anon_S3419E,549
anon_S3742E,552
anon_S2919E,573
anon_S837E,586
anon_S968E,657
anon_S690E,595
anon_S3947E,657
anon_S1001E,575
anon_S6117E,479
anon_S4430E,637
anon_S5493E,516
anon_S881E,689
anon_S450E,570
anon_S808E,651
anon_S997E,630
anon_S1176E,596
anon_S4365E,572
anon_S4187E,575
anon_S5639E,559
anon_S4702E,567
anon_S1930E,625
anon_S4979E,573
anon_S4677E,588
anon_S3260E,668
anon_S4201E,598
anon_S5664E,633
anon_S4924E,531
anon_S4109E,658
anon_S5853E,583
anon_S750E,669
anon_S1386E,602
anon_S5409E,573
anon_S4032E,667
anon_S2491E,544
anon_S4811E,537
anon_S1817E,590
anon_S1484E,654
anon_S2775E,660
anon_S5360E,532
anon_S2207E,638
anon_S5160E,531
anon_S87E,579
anon_S183E,603
anon_S1571E,598
anon_S2175E,545
anon_S202E,589
anon_S2640E,656
anon_S5996E,599
anon_S2518E,551
anon_S2527E,623
anon_S1300E,563
anon_S2463E,662
anon_S3687E,561
anon_S2878E,640
anon_S2000E,621
anon_S2458E,503
anon_S407E,616
anon_S2825E,588
anon_S4414E,623
anon_S2306E,609
anon_S5913E,602
anon_S3614E,569
anon_S4349E,551
anon_S3353E,595
anon_S2233E,576
anon_S4595E,554
anon_S4755E,585
anon_S600E,502
anon_S3454E,620
anon_S3084E,623
anon_S5040E,612
anon_S3339E,581
anon_S3866E,642
anon_S506E,561
anon_S3182E,631
anon_S1060E,601
anon_S812E,614
anon_S3563E,554
anon_S3953E,626
anon_S1731E,596
anon_S5487E,593
anon_S556E,498
anon_S1877E,595
anon_S1126E,496
anon_S4097E,654
anon_S1755E,561
anon_S1364E,567
anon_S4219E,585
anon_S2151E,643
anon_S5583E,575
anon_S3834E,618
anon_S65E,610
anon_S5656E,579
anon_S4222E,594
anon_S4761E,560
anon_S2986E,645
anon_S2403E,536
anon_S4175E,533
anon_S6088E,612
anon_S4916E,550
anon_S5468E,536
anon_S2930E,538
anon_S279E,572
anon_S5245E,628
anon_S5548E,598
anon_S2326E,608
anon_S1517E,602
anon_S5933E,572
anon_S1024E,603
anon_S5181E,564
anon_S731E,636
anon_S2388E,585
anon_S41E,562
anon_S2630E,550
anon_S5515E,532
anon_S5341E,564
anon_S1225E,565
anon_S354E,627
anon_S2165E,649
anon_S2502E,549
anon_S526E,560
anon_S6041E,587
anon_S3483E,661
anon_S3039E,549
anon_S2842E,579
anon_S4386E,634
anon_S2477E,543
anon_S3587E,665
anon_S413E,608
anon_S845E,542
anon_S588E,575
anon_S2021E,661
anon_S3209E,660
anon_S2374E,638
anon_S1988E,556
anon_S4650E,567
anon_S5776E,582
anon_S4242E,581
anon_S4313E,620
anon_S3711E,668
anon_S621E,582
anon_S4585E,560
anon_S3780E,667
anon_S3858E,662
anon_S3702E,558
anon_S4481E,661
anon_S4836E,582
anon_S1686E,589
anon_S944E,581
anon_S1784E,640
anon_S5444E,541
anon_S1047E,681
anon_S871E,623
anon_S2423E,618
anon_S2149E,613
anon_S5325E,543
anon_S4953E,571
anon_S1556E,668
anon_S1941E,580
anon_S1862E,665
anon_S1603E,590
anon_S1272E,766
anon_S3123E,630
anon_S5615E,575
anon_S2555E,543
anon_S4955E,572
anon_S1086E,553
anon_S1476E,596
anon_S296E,593
anon_S5720E,564
anon_S2420E,550
anon_S4860E,577
anon_S2098E,603
anon_S3111E,638
anon_S336E,636
anon_S2318E,645
anon_S143E,619
anon_S3640E,580
anon_S2045E,627
anon_S1418E,586
anon_S2795E,559
anon_S715E,679
anon_S2258E,573
anon_S1685E,579
anon_S5416E,568
anon_S198E,561
anon_S4792E,566
anon_S218E,657
anon_S2911E,578
anon_S5264E,543
anon_S3287E,620
anon_S712E,594
anon_S3984E,645
anon_S698E,617
anon_S3383E,601
anon_S6059E,556
anon_S3411E,644
anon_S645E,563
anon_S6062E,565
anon_S4538E,569
anon_S3056E,573
anon_S518E,562
anon_S960E,643
anon_S458E,510
anon_S3593E,461
anon_S2994E,549
anon_S4438E,625
anon_S2561E,645
anon_S4565E,552
anon_S5631E,566
anon_S3459E,658
anon_S3817E,588
anon_S3730E,663
anon_S5704E,567
anon_S3268E,595
anon_S3879E,667
anon_S3315E,590
anon_S4154E,554
anon_S4971E,625
anon_S5759E,569
anon_S3922E,665
anon_S3465E,617
anon_S4819E,579
anon_S4844E,514
anon_S5006E,572
anon_S1824E,646
anon_S4128E,671
anon_S1579E,602
anon_S1962E,557
anon_S1337E,538
anon_S2648E,543
anon_S1959E,671
anon_S1202E,539
anon_S1524E,654
anon_S2186E,639
anon_S1765E,644
anon_S5233E,618
anon_S1626E,581
anon_S1308E,651
anon_S1297E,526
anon_S1468E,667
anon_S2113E,635
anon_S5790E,594
anon_S1268E,599
anon_S391E,721
anon_S2128E,638
